cf,company,lat,lon,cluster
01750390930,PARTYTIME S.R.L.,45.951568,12.671588,61
01780420939,ENTERTAINMENT PRO S.R.L.,45.98866,13.20122,50
02677980308,IMPIANTI MECCANICI ELETTRICI E FOTOVOLTAICI TECHNOLOGY S.R.L.,46.115649,13.196076,65
01058530328,CONFARTIGIANATO SERVIZI FRIULI VENEZIA GIULIA S.R.L.,46.211919,13.213236,5
00623130937,EUROVITE RAUSCEDO S.R.L.,46.041485,12.835418,59
01172680314,FLYER SERVICE S.R.L.,46.115649,13.196076,65
01477050932,GERES S.R.L.,45.654158,13.769411,69
02760040309,GARDENIA SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,46.18439,13.068172,67
02574800302,EUROLLS S.P.A.,46.186399,13.302244,66
00284870300,LINO MIDOLINI S.R.L.,45.988842,13.376344,65
01710820935,ICOS PROFESSIONAL S.R.L.,45.951385,12.773614,25
02968120309,ELLE STUDIO S.T.P. S.R.L.,45.855268,13.214462,48
02204070300,COSE DI BURGATO SRL,45.691487,13.146869,10
01193250329,ROSSO S.R.L.,45.887969,13.478949,65
01018060317,AXIS DANZA SOCIETA  SPORTIVA DILETTANTISTICA A R.L.,45.898188,13.472271,65
02754000301,V.T.S. VACUUM TECHNOLOGY SOLUTIONS SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,46.085532,12.937452,0
01058530328,CONFARTIGIANATO SERVIZI FRIULI VENEZIA GIULIA S.R.L.,45.945736,13.174932,50
02578740306,VERDENERGIA S.R.L. SOCIETA  AGRICOLA,45.691547,13.146916,10
02780950305,DIMENSIONE OTTICA SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICAT,45.863169,13.049833,0
00987890308,R. CASINI S.R.L.,46.127465,13.210952,65
01016630327,OPTIMAX - SOCIETA  A RESPONSABILITA  LIMITATA,45.691585,13.14738,10
00288130305,CROATTO  1901 SRL,45.69082,13.145685,10
02656310303,RM PROJECT S.R.L.,46.094447,13.218986,65
01271400937,NOXORSOKEMGROUP S.R.L.,45.951915,12.779194,25
01199360304,MOLARO ALDO SERRAMENTI S.R.L.,46.209342,13.210561,5
01873260309,RISCHIO S.R.L.,45.691629,13.147463,10
02539300307,AURIL & GOND S.R.L. IN FORMA ABBREVIATA A & G S.R.L.,45.863169,13.049833,0
02251000309,FAMILIA S.R.L.,45.972511,13.017911,50
01589030939,SIM2 BV INTERNATIONAL S.R.L.,45.863169,13.049833,0
00465730315,SUPREMA COSTRUZIONI S.R.L.,45.945002,13.17325,50
02695190302,BLUCOMB S.R.L.,45.886502,12.80033,32
01369030935,CREDIT AGRICOLE FRIULADRIA - SOCIETA  PER AZIONI,46.184305,13.068113,67
01698860309,MEDIASEL S.R.L.,45.863169,13.049833,0
02086840309,BABY S.R.L.,45.691754,13.147872,10
00163190309,FARBE SOCIETA  A RESPONSABILITA  LIMITATA O IN FORMA ABBREVIATA FARBE S.R.L.,46.181256,13.067355,67
00665590303,VI.PE S.R.L.,46.181108,13.067075,67
02796130306,LU & DA SRL,45.691891,13.147963,10
02708350307,NEW-SPORTFORMA S.R.L. SOCIETA  SPORTIVA DILETTANTISTICA A RESPONS ABILITA  LIMITA,45.766137,13.167744,0
01628590307,FRIULPESCA - S.R.L.,45.766137,13.167744,0
02779690300,F.R.A. IMMOBILIARE SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.691962,13.148069,10
02313950301,EDILPALI SRL,46.151375,13.343977,66
01686390939,62 JULIA STREET SRL,46.184254,13.068187,67
02154640177,F.R.A. IMMOBILIARE SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.691984,13.147735,10
00867010233,GIEMME - SOCIETA  A RESPONSABILITA  LIMITATA,45.663922,13.770741,69
02836690301,CPUNIT S.R.L.,46.051139,13.142133,71
02463060307,GIULIA SRL,45.916884,13.181449,50
03006780302,RISTORATION MANAGEMENT SRL,45.987963,13.368727,65
01319690309,BLIZ S.R.L.,45.917193,13.181468,50
01931740300,OMICRON S.R.L.,46.089944,13.413962,74
00441660305,AUTOSERVIS S.R.L. - SOCIETA  DI SERVIZI PER L AUTOMOBILISTA,45.946391,13.176767,50
00631960309,EDILNORDUE - TERMCO S.R.L.,46.090209,13.412494,74
00298310301,VOGRIG L. & C. S.R.L.,46.090209,13.412494,74
00523440311,FIDEMA GROUP S.R.L.,45.85479,13.213823,48
02195230301,GIRBA S.R.L.,46.160872,13.134789,65
01707560304,CONFARTIGIANATO UDINE SERVIZI S.R.L.,46.410059,13.1947,0
00980680326,ACLI SERVICE TRIESTE/GORIZIA - S.R.L.,45.805292,13.539328,52
10160440961,NEW MARKET FARM S.P.A.,45.805292,13.539328,52
00813000320,CENTROCUCITO S.R.L.,45.646626,13.781626,69
01112480312,REALE AGENZIA IMMOBILIARE S.R.L.,45.652561,13.780975,69
00951800309,RAFFIN S.R.L.,46.06994,13.244971,73
02975460300,SIRTE SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.771177,13.019758,60
02274990304,DUE A S.R.L.,45.64767,13.796477,69
01111310320,T.E.D. S.R.L.,45.642136,13.756894,69
02653450300,TECHOSP SRL,46.117279,12.899296,30
02753690987,HAYAMA TECH SERVICE SRL ABBREVIABILE IN H.T.S. S.R.L.,46.11532,13.083703,71
01369030935,CREDIT AGRICOLE FRIULADRIA - SOCIETA  PER AZIONI,46.140533,12.890288,30
02564690309,MEDITEC S.R.L.,46.117279,12.899296,30
00461630303,VORANO ANDREA S.R.L.,46.159238,13.010002,71
00844080325,SERVIZI ASSISTENZA LAVORO - S.R.L.,46.169986,12.705692,72
02481580302,ONORANZE FUNEBRI FABELLO - S.R.L.,45.863169,13.049833,0
01369030935,CREDIT AGRICOLE FRIULADRIA - SOCIETA  PER AZIONI,46.112824,13.085171,71
01369030935,CREDIT AGRICOLE FRIULADRIA - SOCIETA  PER AZIONI,45.863169,13.049833,0
01274390309,CHIURLO S.R.L.,46.140533,12.890288,30
01573480934,ERREGI SRL,46.117279,12.899296,30
01474790308,AGRARIA ZANIN S.P.A.,45.931189,13.11954,50
02482740301,MAKRAL S.R.L.,46.114588,13.083779,71
02899620302,AMBRA S.R.L.,46.157898,13.009938,71
01058530328,CONFARTIGIANATO SERVIZI FRIULI VENEZIA GIULIA S.R.L.,46.115058,13.083753,71
04586030266,NARDONE FORMAGGI S.R.L.,46.169664,12.70528,72
01851520930,QUBIGAMES S.R.L.,45.97829,12.608069,61
01564660932,TRIMAX S.R.L.,45.902173,12.536088,61
01094690938,MACA ENGINEERING S.R.L.,46.036636,12.645992,16
01792050930,LEISS SERVICE COSTRUZIONI SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.900107,12.534902,61
08452770962,OMNIADOC S.P.A.,46.037192,12.646088,16
01474200936,PALAZZETTI PER TE S.R.L.,45.97364,12.649785,61
00092830934,ACREA LUCE SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,46.037631,12.646217,16
01834780932,ASSOGROUP SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,46.034282,12.651496,16
01371730936,CI.MAR. COSTRUZIONI NAVALI S.R.L.,45.971273,12.641017,61
01563650934,JESURUM S.R.L.,45.911017,12.545451,61
01403230939,CORAZZA PANNELLI S.R.L.,45.902832,12.53648,61
01119510939,ARCADIA SOCIETA  AGRICOLA SRL,45.909026,12.542261,61
02982680304,ESSEARA SRLS,46.171208,12.712614,72
01310990328,QUOLITY S.R.L.,45.645493,13.762328,69
02251000309,FAMILIA S.R.L.,46.511157,13.472125,0
02879620306,AZIMUTH DATA SRL,46.219391,13.135728,45
01704320934,B.T. S.R.L.,46.147153,12.790482,0
91026500933,FARMACIE COMUNALI F.V.G. S.P.A.,45.862919,12.755632,32
00334770302,VARNERIN S.R.L.,46.402232,13.005146,13
02168490304,SEFAR S.R.L.,46.402766,13.005084,13
02937980304,CIVICO5 SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,46.399474,13.006948,13
00551910318,M.A.S. ITALIA S.R.L.,46.516445,12.866624,0
00573990934,MINERARIA SACILESE S.P.A.,45.96876,12.43639,57
02790740308,0433 S.R.L.,46.521343,12.920765,0
01340990306,BARKO S.R.L.,46.508313,13.523015,0
00272090937,ROSA PLAST S.R.L.,46.126091,12.88378,30
01803320934,BECUE SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.960557,12.861969,59
02788810303,RISTODOM S.R.L.,45.960557,12.861969,59
01853970935,RISTODOM LOGISTIC S.R.L.,45.960557,12.861969,59
01821510938,EXTRALIFE - ELI SRL,45.959671,12.86252,59
01853970935,RISTODOM LOGISTIC S.R.L.,45.959671,12.86252,59
01853970935,RISTODOM LOGISTIC S.R.L.,45.95937,12.863757,59
02788810303,RISTODOM S.R.L.,45.959685,12.863716,59
01094940317,VISTA PIU  S.R.L.,45.959685,12.863716,59
01853970935,RISTODOM LOGISTIC S.R.L.,45.959685,12.863716,59
01853970935,RISTODOM LOGISTIC S.R.L.,45.959685,12.863716,59
02751720307,GENESIS S.R.L.,46.028751,13.258023,71
01477050932,GERES S.R.L.,45.653513,13.773479,69
00668430325,ROYAL LABEL - SOCIETA  A RESPONSABILITA  LIMITATA,45.651354,13.775008,69
01099050328,RETAIL SOLUTIONS S.R.L.,45.653293,13.774191,69
00050550326,IGEA CASA DI CURA - SOCIETA  A RESPONSABILITA  LIMITATA,45.652761,13.775198,69
12137061003,NATURA E  SALUTE S.R.L.,45.65282,13.775425,69
00229450325,THE BRITISH SCHOOL OF TRIESTE S.R.L.,45.651354,13.775008,69
01963980303,FIBERGLASS SYSTEM ITALIA S.R.L.,45.653155,13.774741,69
00651770323,INIZIATIVE GENERALI IMMOBILIARI S.R.L. IN FORMA ABBREVIATA IGEI S.R.L.,45.652817,13.775820000000001,69
02717120303,DYN MIKA S.R.L.,45.65277,13.776078,69
01175610318,URBAN HOMY SRL,45.654111,13.771327,69
01219830328,42K SRL,45.651354,13.775008,69
01136300322,BARBAROSSA - SOCIETA  A RESPONSABILITA  LIMITATA,45.65408,13.771445,69
00048440325,SMOLARS S.R.L.,45.653687,13.772159,69
02795830302,SAMA SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA A SOCIO UNICO,46.060502,13.25095,73
01473820932,E-COL.DREAM S.R.L.,45.92765,13.118432,50
01288740325,IFACE SRL,45.659111,13.795227,69
01776530931,SE.TEK. S.R.L.,45.98813,12.613592,61
01237990930,GEORENT S.R.L.,45.988394,12.615321,61
02630410302,BELVEDERE S.R.L. SOCIETA  AGRICOLA,45.733696,13.454976,0
01653910933,EMMEMME S.R.L.,46.161503,12.891933,30
01651600932,LA NUOVA PANETTERIA S.R.L.,45.926147,12.635676,61
02881730309,FG COMPETITION SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.733012,13.073222,0
01036050936,CA.TI. - CARNICA TIRANTI S.R.L.,45.988394,12.615013,61
01667270308,NOVELLO VITO SRL,46.366584,13.073502,0
02206250306,F.A.M. S.R.L.,46.369072,13.071372,0
01723230304,VALLE COSTRUZIONI S.R.L.,46.368796,13.068601,0
02614840300,INATROG S.R.L.,46.36927,13.07521,0
01705880308,THERMOKEY S.P.A.,45.961007,12.664423,61
01687340933,ITALIAN MEDICAL CURE S.R.L.,45.960992,12.664417,61
00930530324,ACEGASAPSAMGA S.P.A.,45.666598,13.769315,69
00912500329,IDRA - S.R.L.,45.62174,13.788438,20
02899410308,TASTE RESORT S.R.L.,46.05478,13.22821,73
02367870306,ARTENI SPA,46.063802,13.232399,73
01765660939,VALCELLINA SOCIETA  AGRICOLA SRL,46.05046,12.856254,59
00408130938,L.F.B. BIOSINT S.R.L.,45.960511,12.844096,59
01220970931,GAIARDO S.R.L.,45.957003,12.84219,59
03017230305,DELTALINK SRL,46.165908,13.324131,66
02821260300,PROGETTA SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.863169,13.049833,0
02860590302,SOCIETA  NUOTO GEMONESE SOCIETA  SPORTIVA DILETTANTISTICA A R.L.,46.28148,13.12825,67
01779910031,KREDIS S.R.L.,46.05363,13.17017,71
02888620305,DA.MAX SERVICE SRL,46.031495,13.479288,0
02745600300,GIOMA SRL,45.776192,12.996266,60
02745600300,GIOMA SRL,45.776565,12.996463,60
01973460304,GESTAB SERVICE S.R.L.,45.775829,12.995946,60
02919300307,DI GIORNO SRL,45.777649,12.996613,60
02392770307,CONC. MAICO - CENTRO OTOACUSTICO MARCHESIN SRL,45.776278,12.996522,60
01768100305,A.S.A. S.R.L. - AGENZIA SANITA  E AMBIENTE,45.77788,12.996769,60
00801510306,SO.F.I.S. S.R.L. - SOCIETA  FASHION ITALIANA SERVIZI S.R.L.,45.777002,12.994705,60
01674510936,3V S.R.L.,45.951923,12.492132,57
02251000309,FAMILIA S.R.L.,46.031279,13.252286,71
00512050311,METROPOLE UNO S.R.L.,45.684995,13.413698,4
02514570304,FRIUL MEDICA SRL,45.966024,12.970793,50
00985810308,AZIENDA AGRICOLA FRATELLI RABBIOSI S.R.L. - SOCIETA  AGRICOLA,45.862483,13.108362,28
01476310931,TECNOCOLLAUDI SERVIZI AUTOMOBILISTICI S.R.L.,46.150484,12.716261,72
02356080305,IMMOBILIARE DELFINO S.R.L.,46.161893,13.00291,71
00156160301,FRIULTRANS S.P.A.,45.832538,13.322901,34
01187320328,KSERVIZI S.R.L.,46.157858,13.010011,71
01078170329,PRINCIPE DI SAN DANIELE S.P.A.,46.157858,13.010011,71
02168540306,AZ COMUNICAZIONE S.R.L.,45.829873,13.332095,34
02941630309,GEFF S.R.L.,45.828807,13.329945,34
02551190305,RIEL  SRL,46.1145,13.2171,65
01196750317,IL GUSCIO S.R.L.,45.677936,13.389349,4
02941630309,GEFF S.R.L.,46.115246,13.218079,65
02756940306,MICROBUSINESS S.R.L.,45.677467,13.388975,4
02577490309,GREEN IS THE COLOR S.R.L.,46.150276,12.99514,71
02036860308,ENTESANO FOOD SRL,45.903516,13.214823,49
02889390304,RISTORAZIONE ITALIA S.R.L.,45.677226,13.389031,4
01786140937,PIU  LED CUSTOM DESIGN S.R.L.,45.970295,12.555102,61
02036860308,ENTESANO FOOD SRL,45.903558,13.215078,49
02102550155,IGINO MAZZOLA S.P.A.,45.763618,13.164944,0
01087370316,MAGIKA SRL,45.68421,13.414272,4
02756410300,COBE S.R.L.,45.892425,13.500194,65
02551190305,RIEL  SRL,45.942048,12.880856,59
01889470306,DELTA SIDERURGICA S.R.L.,46.299977,13.118262,67
02833470301,SERENI ORIZZONTI 1 S.P.A.,46.050127,13.187472,71
01826810309,NOVEDIL COSTRUZIONI S.R.L.,46.087106,13.23876,73
01203170301,SOCIETA  VALORIZZAZIONI EDILIZIE S.R.L.,45.677048,13.391747,4
01184970315,MEDICENTER RONCHI S.R.L.,45.823095,13.501286,52
01201800313,PESCATORI NORD-EST SRLS,45.823345,13.500855,52
02904410301,AGENZIA SPHERA SRL,45.807533,13.526968,52
01200880316,N.G.M.G. SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.817493,13.463116,35
01734710930,BYTE COMPANY S.R.L.,45.973541,12.572953,61
01123290312,ISONTINA AMBIENTE S.R.L.,45.826595,13.439458,34
00168110310,VIVO FRIULI VENEZIA GIULIA S.P.A.,46.033146,13.255322,71
01206740324,CATA ARTIGIANATO FRIULI VENEZIA GIULIA S.R.L.,46.032951,13.256175,71
01892430933,AF GLASS SRLS,45.887406,12.879624,53
00423540939,ALS ITALIA SRL,45.952189,12.787795,25
02456690300,ALESSANDRIA S.R.L.,45.6867,13.139534,10
02063490300,SAMIRA S.R.L.,45.686613,13.139265,10
02827860301,MICHELATSCH IMMOBILIARE SRL,45.685907,13.13841,10
01288780321,ADONIS S.R.L.S.,45.64795,13.78063,69
01266550324,SERGAS - SOCIETA  A RESPONSABILITA  LIMITATA,45.647976,13.780848,69
01266550324,SERGAS - SOCIETA  A RESPONSABILITA  LIMITATA,45.647923,13.78075,69
01556280301,CONTENTO TRADE S.R.L.,46.006426,13.219629,71
01271670323,LE STATUE SRLS,45.586828,13.803882,20
02834490308,A. & A. S.R.L.,46.238435,13.15599,5
01829670932,SPIM TRADE S.R.L.,45.941372,12.837803,59
01841340936,OFFICINA TIPOGRAFICA SRL,45.941841,12.837691,59
02539800306,ONORANZE FUNEBRI GIULIANO SRL,46.240868,13.154879,5
02913330300,INTERNATIONAL CENTER OF ITALIAN DESIGN S.R.L.,45.899148,12.536814,61
01768080937,MARVIN S.R.L.,45.89853,12.535111,61
01853970935,RISTODOM LOGISTIC S.R.L.,45.948174,12.780211,25
01850150937,PUCIOTTA SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.894664,12.76691,32
01207140938,PULINDUSTRIALE S.R.L.,45.893475,12.769363,32
01167390317,RDCI S.R.L.,45.988215,12.780606,0
01510540931,FHIABA S.R.L.,45.881321,12.71447,38
01116910934,BOFROST* ITALIA SPA,45.881321,12.71447,38
01407940301,Q. CONTI S.R.L.,46.06592,13.228636,73
01248990937,PUPULIN GROUP S.R.L.,45.881321,12.71447,38
01471530939,IDEA CAMPIONARI S.R.L.,45.881321,12.71447,38
01585350307,EMME SVILUPPO S.R.L.,46.06589,13.228194,73
01632550933,TUCKER FILM SRL,46.065932,13.227806,73
01868600931,IMPERIAL SRL,45.881321,12.71447,38
01777700939,BADIN BLOCK S.R.L.,45.859665,12.749114,32
01873230302,F.IM.EX. - FISA IMMOBILIARE EXPORT - S.R.L.,46.066112,13.227515,73
01813970934,DUE ELLE SRL,45.881321,12.71447,38
01369030935,CREDIT AGRICOLE FRIULADRIA - SOCIETA  PER AZIONI,46.069566,13.190674,71
01131510313,ACCONCIATURE & ESTETICA S.R.L.,46.066849,13.226622,73
01228770937,IOT - INTERNATIONAL ORGANIZATION OF TOURISM SRL,46.066906,13.226602,73
01266890324,POLIDORI VENDING S.R.L.,45.667031,13.772013,69
01201650320,GLEN S.R.L.,45.66699,13.772235,69
01391460936,OVERIT S.P.A.,45.927793,12.667072,61
01801720937,RM TECNOLOGY S.R.L.,45.962595,12.499121,57
04156070262,VINOPERA S.R.L.,45.87596,12.77155,32
01726990938,CANILE DI VILLOTTA S.R.L.,45.87861,12.76977,32
02942470309,UAN S.R.L.,45.996955,13.244532,71
01039020316,NUOVA IMPIANTI S.R.L.,45.811106,13.527114,52
00342010303,ALESSIA S.R.L.,46.059899,13.245941,73
00506550318,CYBERQUAL S.R.L.,45.804105,13.517611,52
08857840154,SFS INTEC S.R.L.,45.97265,12.56754,61
01458260302,SOCAM S.R.L.,45.94459,13.46112,70
00061250312,ZORGNIOTTI AUTOMOBILI S.R.L.,45.948736,13.468077,70
01131690313,SUNBEAM 1 S.R.L.,45.948844,13.466089,70
00151120300,ILCAM S.P.A.,45.948757,13.466221,70
01160790315,CMF S.P.A.,45.94421,13.46089,70
01160790315,CMF S.P.A.,45.943524,13.460621,70
00347320285,PREFIR S.R.L.,46.057393,13.394197,74
01420640938,ACTIONET S.R.L.,46.158213,12.724695,72
01583650930,RAMINELLI S.R.L.,46.158619,12.72442,72
01882320938,MOOOVE-IT S.R.L.,46.158911,12.724741,72
02941630309,GEFF S.R.L.,45.942578,13.059348,50
02283090302,LE VALLI S.R.L.,45.871832,12.861827,53
02252850306,LE CASCATE S.R.L.,46.407186,13.014282,13
01348020304,CENTRO FRIULI S.R.L.,45.64326,13.78671,69
01254100322,FORVM & NOMAD SRL,45.643307,13.7866,69
00473290310,ZANA S.R.L.,45.883588,13.284748,49
02481580302,ONORANZE FUNEBRI FABELLO - S.R.L.,45.929133,13.117938,50
01205100314,MIDA S.R.L.,45.870145,13.36518,49
00308670306,COSTRUZIONI PITTON S.R.L.,45.863169,13.049833,0
01328970320,IL BAR DI ANNA SRL,45.640924,13.762403,69
01369030935,CREDIT AGRICOLE FRIULADRIA - SOCIETA  PER AZIONI,45.969114,12.680784,61
00801510306,SO.F.I.S. S.R.L. - SOCIETA  FASHION ITALIANA SERVIZI S.R.L.,45.777178,12.994737,60
01571080934,GESTIONI VICKY S.R.L.,46.504017,13.583753,0
80012950301,IAL INNOVAZIONE APPRENDIMENTO LAVORO FRIULI VENEZIA GIULIA S.R.L IMPRESA SOCIALE,45.934091,13.633292,75
02088930306,AGRISOLUZIONI S.R.L.,45.938625,13.623466,75
01369030935,CREDIT AGRICOLE FRIULADRIA - SOCIETA  PER AZIONI,46.06304,13.23662,73
02469200303,SIRIO IMMOBILIARE  S.R.L.,46.503937,13.58265,0
02797060304,HURRYUP SRL,46.062411,13.237972,73
01886770302,FOLEGOTTO LUIGI S.R.L.,46.062374,13.238173,73
02767160308,BETRIEB S.R.L.,45.7778,12.9952,60
02760320305,B2B ADVISOR S.R.L.,45.777998,12.995112,60
02834490308,A. & A. S.R.L.,46.50405,13.58599,0
00991520305,GEFF S.R.L.,46.191158,12.563033,0
01651600932,LA NUOVA PANETTERIA S.R.L.,45.862857,12.753571,32
00978360303,AGOSTINIS LUIGI S.R.L.,46.146616,13.232307,5
00394330930,BOZ COSTRUZIONI S.R.L.,46.19102,12.563035,0
01714400932,CASEARIA DEL BEN SRL,46.072607,12.588468,57
01462850932,MECCANICHE DEL MISTRO S.R.L.,46.164755,12.691827,72
01554040939,SAMMA SHOPS S.R.L.,45.778172,12.995704,60
02855090300,MAGAZZINO 73 S.R.L.,45.778222,12.995737,60
02119240303,E-SPACE S.R.L.,46.061745,13.239233,73
02658320300,ARTILEGNO  1966 S.R.L.,45.988842,13.376344,65
01215530302,KRONOS EXPORT S.R.L.,46.504631,13.574443,0
02849740309,CAPRICCIO  GROUP SRLS,45.988842,13.376344,65
01079130306,AGRILAVORI S.R.L.,45.863169,13.049833,0
01095470322,MONTICOLO&FOTI EDILIZIA S.R.L.,46.504273,13.577707,0
01224080323,CAF & SERVIZI FRIULI VENEZIA GIULIA S.R.L.,46.504258,13.577741,0
01586310938,SOCIALTEAM SRL,46.189215,12.763467,0
02601751205,BIOMAN S.P.A.,46.110766,12.741048,0
00991520305,GEFF S.R.L.,46.165086,12.706567,72
02846950307,MEGO S.R.L.,45.821835,13.500275,52
01921770309,ZAMARO IMPIANTI DI ZAMARO GABRIELE S.R.L.,46.00795,13.325852,71
01075450310,MERCATOR S.R.L.,45.947346,13.466328,70
00151120300,ILCAM S.P.A.,45.945734,13.467446,70
01683140931,HYDROGEA S.P.A.,46.148109,12.63488,72
01109820314,SINE SOLE CINEMA S.R.L.,45.90189,13.469571,65
01160790315,CMF S.P.A.,45.945056,13.467873,70
02834160307,INIZIATIVE TURISTICHE SABBIADORO SOCIETA  A RESPONSABILITA  LIMITATA  SEMPLIFICATA,45.778548,12.992895,60
00167540301,CANTINA DI BERTIOLO S.P.A. ABBREVIABILE IN CABERT S.P.A.,46.055932,13.228184,73
02163470301,HEXE S.R.L.,46.056397,13.226249,73
00967440322,IMPRESA EDILE RIADATTARE S.R.L.,45.637132,13.769864,69
00542850300,LA CUPOLA S.R.L.,45.822108,13.334799,34
01369030935,CREDIT AGRICOLE FRIULADRIA - SOCIETA  PER AZIONI,46.010125,12.620157,57
02346370303,CONSUL DUE SRL,45.822583,13.333065,34
02808900308,RONCO MARGHERITA SOCIETA  AGRICOLA S.R.L.,46.183094,12.94559,0
01586440933,UNIASSICURA S.R.L.,46.110679,12.899029,30
01388170936,KREA S.R.L.,45.98497,12.616405,61
01726940933,CED SERVIZI AZIENDALI S.R.L.,45.982149,12.617082,61
02911900302,FACCHINI & MARSILIO S.R.L. S.T.P.,46.109641,12.899872,30
80005210937,CASTELCOSA S.R.L.,46.183031,12.946166,0
02335880304,SCUOLA DI DANZA CERON S.R.L.,46.258545,13.075052,67
01206740324,CATA ARTIGIANATO FRIULI VENEZIA GIULIA S.R.L.,45.941143,13.618584,75
01858750936,SDA BROTHERS S.R.L.S.,45.956155,12.843322,59
01369030935,CREDIT AGRICOLE FRIULADRIA - SOCIETA  PER AZIONI,45.823449,13.333782,34
01249170935,IL TULIPANO S.R.L.,45.955771,12.843007,59
01205020314,MANIA  ASSICURAZIONI S.R.L.,45.941056,13.617954,75
01202290316,SKALIA SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.882481,13.285105,49
01154470312,SMILE S.R.L.,45.917481,13.427225,34
02897880304,AL.MA S.R.L.,46.104648,13.215791,65
01369030935,CREDIT AGRICOLE FRIULADRIA - SOCIETA  PER AZIONI,45.955502,12.844411,59
02802910303,LAB.ART. SRL,45.972528,13.456042,70
02134080262,LESTRO S.R.L.,45.963734,12.438913,57
00687080309,DISTRIBUZIONE ASSOCIATA S.R.L.,45.823904,13.333687,34
01523580304,GESTECO S.P.A.,45.917604,13.427972,34
01360060931,GEA SERVIZI S.R.L.,45.955657,12.843219,59
01167750312,DIS&FAST SRLS,45.823565,13.333439,34
00157790304,INDUSTRIE TESSILI FRIULANE S.P.A.,45.963242,12.989779,50
01586440933,UNIASSICURA S.R.L.,45.881618,12.712277,38
02476070301,VALORE CASA S.R.L.,45.954043,12.496871,57
02255040301,EVOLUZIONE S.R.L.,46.160538,13.206104,5
01084910312,ISTITUTO ACUSTICO PONTONI S.R.L.,45.881382,12.711986,38
01158290310,REMOVA ALLESTIMENTI S.R.L.S.,45.816799,13.438531,34
02440300305,INIZIATIVE RONCHESE S.R.L.,45.813704,13.395283,34
01107220319,WEBFIT S.R.L.,45.813704,13.395283,34
00844080325,SERVIZI ASSISTENZA LAVORO - S.R.L.,45.811483,13.529467,52
00581080306,SERVIZI INTEGRATI SAN LEONARDO - SISL - S.R.L.,45.810632,13.530859,52
00844080325,SERVIZI ASSISTENZA LAVORO - S.R.L.,45.810753,13.530988,52
01123290312,ISONTINA AMBIENTE S.R.L.,45.850714,13.486852,35
01868850932,ANNAFRUIT S.R.L.,45.961943,12.655737,61
00954360327,AURORA VIAGGI S.R.L.,45.65352,13.775528,69
01600560930,CIOCCOLATO PERATONER S.R.L.,45.651962,13.774656,69
01175170321,MACHI S.R.L.,45.652717,13.774796,69
01175170321,MACHI S.R.L.,45.652397,13.774844,69
01830590939,VOLTA SRL,46.197315,12.87144,0
01230040329,EUROSSOLUTIONS S.R.L.,45.653945,13.779991,69
01075450310,MERCATOR S.R.L.,45.91024,13.462729,65
00543780324,JULIA VIAGGI - S.R.L.,46.062159,13.232025,73
02910140306,NUTRAFOOD S.R.L.,46.014448,13.106035,5
02933250306,G.E.M. ELECTRIC MOTOR SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.789801,13.078485,0
02693790301,TYRE RESORT S.R.L.,45.996285,13.302528,71
02154490300,GEMTECH AMBIENTE S.R.L.,46.071067,13.234579,73
01100230307,MAGAZZINO PER L EDILIZIA S.R.L.,46.068773,13.246698,73
02665830309,ALISE S.R.L.,45.680295,13.381974,4
01811880937,L IMPIANTISTICA S.R.L.,46.118359,12.890494,30
01331610301,SAGER S.R.L.,46.219448,13.19229,5
00819170309,MECCANOTECNICA SRL,46.228175,12.939525,0
02972140301,RAISE ARCHIVI SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,46.114965,13.483695,0
01407760303,CORREDIG GINO E C. S.R.L.,46.113268,13.480572,0
04124050966,DYNAMIC TECHNOLOGIES S.P.A.,45.852673,12.812034,0
00121890933,FRIULPRESS - SAMP S.P.A,45.853518,12.810815,0
00675850309,ELIOS S.R.L.,46.115972,13.48018,0
02202170300,LAMITEX S.P.A.,46.117279,12.899296,30
00433750304,CALZATURE LUCIANA S.R.L.,45.960832,12.982604,50
02832460303,ATOMICA SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,46.020164,13.162698,5
01366820932,INGROSS PLAST S.R.L.,46.020164,13.162698,5
01391700307,A & B  S.R.L.,46.015066,13.144541,5
